round,sample_id,variant,implementation,value_type,footprint_bytes,passes,shuffle_key
6,r06-o066-cpp_native-scalar-int-262144,cpp_native,scalar,int,262144,8192,0587088233
6,r06-o067-rust-scalar-double-262144,rust,scalar,double,262144,8192,0601769610
6,r06-o068-rust-avx2-short-1048576,rust,avx2,short,1048576,2048,0620313916
6,r06-o069-c-avx2-short-8388608,c,avx2,short,8388608,256,0628216666
6,r06-o070-c-scalar-short-8388608,c,scalar,short,8388608,256,0628820631
6,r06-o071-go-scalar-float-1048576,go,scalar,float,1048576,2048,0632589624
6,r06-o072-cpp_unroll-u8-float-1048576,cpp_unroll,u8,float,1048576,2048,0645285351
6,r06-o073-c-avx2-string16-1048576,c,avx2,string16,1048576,2048,0648117029
6,r06-o074-c-avx2-string16-67108864,c,avx2,string16,67108864,32,0660289260
6,r06-o075-c-scalar-double-32768,c,scalar,double,32768,65536,0662328567
6,r06-o076-cpp-scalar-float-1048576,cpp,scalar,float,1048576,2048,0663219876
6,r06-o077-go-scalar-float-8388608,go,scalar,float,8388608,256,0663763411
6,r06-o078-cpp_native-scalar-short-262144,cpp_native,scalar,short,262144,8192,0664687643
6,r06-o079-cpp-avx2-short-67108864,cpp,avx2,short,67108864,32,0670587639
6,r06-o080-cpp_native-scalar-int-8388608,cpp_native,scalar,int,8388608,256,0677129152
6,r06-o081-clangpp-scalar-double-262144,clangpp,scalar,double,262144,8192,0691916714
6,r06-o082-c-avx2-short-32768,c,avx2,short,32768,65536,0699829788
6,r06-o083-cpp-avx2-short-32768,cpp,avx2,short,32768,65536,0706722661
6,r06-o084-cpp-avx2-float-32768,cpp,avx2,float,32768,65536,0710591136
6,r06-o085-rust_unroll-u1-double-1048576,rust_unroll,u1,double,1048576,2048,0714785773
6,r06-o086-c-avx2-string16-8388608,c,avx2,string16,8388608,256,0715337363
6,r06-o087-cpp-scalar-double-67108864,cpp,scalar,double,67108864,32,0718759196
6,r06-o088-c-avx2-float-262144,c,avx2,float,262144,8192,0720826927
6,r06-o089-clangpp-scalar-short-1048576,clangpp,scalar,short,1048576,2048,0722386960
6,r06-o090-rust_unroll-u1-float-8388608,rust_unroll,u1,float,8388608,256,0724924794
6,r06-o091-cpp_native-scalar-double-262144,cpp_native,scalar,double,262144,8192,0725960533
6,r06-o092-clangpp-scalar-int-67108864,clangpp,scalar,int,67108864,32,0729654138
6,r06-o093-c-scalar-double-8388608,c,scalar,double,8388608,256,0733584539
6,r06-o094-cpp_unroll-u1-float-67108864,cpp_unroll,u1,float,67108864,32,0734765525
6,r06-o095-go-scalar-int-67108864,go,scalar,int,67108864,32,0736097357
6,r06-o096-rust_unroll-u1-double-32768,rust_unroll,u1,double,32768,65536,0737527567
6,r06-o097-cpp-scalar-string16-8388608,cpp,scalar,string16,8388608,256,0746695170
6,r06-o098-rust-avx2-float-262144,rust,avx2,float,262144,8192,0750520520
6,r06-o099-rust_unroll-u2-float-1048576,rust_unroll,u2,float,1048576,2048,0777155491
6,r06-o100-rust-avx2-short-8388608,rust,avx2,short,8388608,256,0808549115
6,r06-o101-cpp-scalar-float-67108864,cpp,scalar,float,67108864,32,0809430674
6,r06-o102-clangpp-scalar-float-262144,clangpp,scalar,float,262144,8192,0813542859
6,r06-o103-go-scalar-int-262144,go,scalar,int,262144,8192,0819953706
6,r06-o104-cpp_unroll-u1-float-8388608,cpp_unroll,u1,float,8388608,256,0825980737
6,r06-o105-cpp_native-scalar-string16-8388608,cpp_native,scalar,string16,8388608,256,0841318338
6,r06-o106-rust-avx2-string16-8388608,rust,avx2,string16,8388608,256,0843334455
6,r06-o107-rust-scalar-int-1048576,rust,scalar,int,1048576,2048,0857308541
6,r06-o108-rust_unroll-u8-double-1048576,rust_unroll,u8,double,1048576,2048,0862168429
6,r06-o109-c-avx2-double-8388608,c,avx2,double,8388608,256,0862749060
6,r06-o110-c-avx2-int-1048576,c,avx2,int,1048576,2048,0865189556
6,r06-o111-rust_unroll-u8-double-32768,rust_unroll,u8,double,32768,65536,0881740114
6,r06-o112-rust-scalar-string16-67108864,rust,scalar,string16,67108864,32,0891695944
6,r06-o113-rust-avx2-string16-67108864,rust,avx2,string16,67108864,32,0897464773
6,r06-o114-cpp-avx2-string16-67108864,cpp,avx2,string16,67108864,32,0904201018
6,r06-o115-cpp_unroll-u1-float-1048576,cpp_unroll,u1,float,1048576,2048,0910865865
6,r06-o116-cpp_native-scalar-short-32768,cpp_native,scalar,short,32768,65536,0914910938
6,r06-o117-cpp-avx2-short-8388608,cpp,avx2,short,8388608,256,0921717735
6,r06-o118-c-scalar-string16-1048576,c,scalar,string16,1048576,2048,0929916788
6,r06-o119-cpp-avx2-string16-8388608,cpp,avx2,string16,8388608,256,0933333961
6,r06-o120-rust-scalar-float-8388608,rust,scalar,float,8388608,256,0936739885
6,r06-o121-clangpp-scalar-short-67108864,clangpp,scalar,short,67108864,32,0940853436
6,r06-o122-clangpp-scalar-string16-8388608,clangpp,scalar,string16,8388608,256,0941971204
6,r06-o123-go-scalar-short-32768,go,scalar,short,32768,65536,0952042400
6,r06-o124-cpp_native-scalar-float-262144,cpp_native,scalar,float,262144,8192,0965475998
6,r06-o125-cpp_unroll-u1-double-67108864,cpp_unroll,u1,double,67108864,32,0975866826
6,r06-o126-clangpp-scalar-string16-262144,clangpp,scalar,string16,262144,8192,0982731290
6,r06-o127-cpp-scalar-int-8388608,cpp,scalar,int,8388608,256,0996606725
6,r06-o128-cpp_native-scalar-int-67108864,cpp_native,scalar,int,67108864,32,1000188852
6,r06-o129-c-scalar-double-67108864,c,scalar,double,67108864,32,1001426686
6,r06-o130-rust-avx2-int-67108864,rust,avx2,int,67108864,32,1003498817
6,r06-o131-go-scalar-float-32768,go,scalar,float,32768,65536,1006060594
6,r06-o132-cpp_unroll-u2-double-32768,cpp_unroll,u2,double,32768,65536,1013760901
6,r06-o133-rust-avx2-double-32768,rust,avx2,double,32768,65536,1024794780
6,r06-o134-rust_unroll-u8-float-67108864,rust_unroll,u8,float,67108864,32,1039390068
6,r06-o135-rust-avx2-string16-32768,rust,avx2,string16,32768,65536,1040176003
6,r06-o136-rust-scalar-float-32768,rust,scalar,float,32768,65536,1050475418
6,r06-o137-go-scalar-string16-32768,go,scalar,string16,32768,65536,1071079630
6,r06-o138-cpp_unroll-u8-double-1048576,cpp_unroll,u8,double,1048576,2048,1076398376
6,r06-o139-c-scalar-int-32768,c,scalar,int,32768,65536,1076425893
6,r06-o140-rust-avx2-short-67108864,rust,avx2,short,67108864,32,1106529587
6,r06-o141-rust-scalar-float-262144,rust,scalar,float,262144,8192,1115029314
6,r06-o142-rust-scalar-int-8388608,rust,scalar,int,8388608,256,1130704921
6,r06-o143-rust-avx2-int-8388608,rust,avx2,int,8388608,256,1131663836
6,r06-o144-rust_unroll-u2-float-262144,rust_unroll,u2,float,262144,8192,1140512273
6,r06-o145-cpp_native-scalar-int-1048576,cpp_native,scalar,int,1048576,2048,1141889331
6,r06-o146-cpp_unroll-u2-float-67108864,cpp_unroll,u2,float,67108864,32,1147604612
6,r06-o147-c-avx2-float-67108864,c,avx2,float,67108864,32,1147611272
6,r06-o148-rust-avx2-double-67108864,rust,avx2,double,67108864,32,1150846306
6,r06-o149-rust-scalar-double-1048576,rust,scalar,double,1048576,2048,1157034988
6,r06-o150-c-scalar-short-32768,c,scalar,short,32768,65536,1176749250
6,r06-o151-rust_unroll-u2-double-67108864,rust_unroll,u2,double,67108864,32,1189406829
6,r06-o152-rust-avx2-short-262144,rust,avx2,short,262144,8192,1191803769
6,r06-o153-cpp-avx2-int-262144,cpp,avx2,int,262144,8192,1193162000
6,r06-o154-cpp_unroll-u8-double-32768,cpp_unroll,u8,double,32768,65536,1195572273
6,r06-o155-rust-scalar-float-1048576,rust,scalar,float,1048576,2048,1197371333
6,r06-o156-clangpp-scalar-float-32768,clangpp,scalar,float,32768,65536,1207601037
6,r06-o157-cpp-scalar-double-32768,cpp,scalar,double,32768,65536,1219861385
6,r06-o158-clangpp-scalar-string16-67108864,clangpp,scalar,string16,67108864,32,1220730353
6,r06-o159-cpp_native-scalar-string16-32768,cpp_native,scalar,string16,32768,65536,1229698250
6,r06-o160-cpp_native-scalar-int-32768,cpp_native,scalar,int,32768,65536,1240650982
6,r06-o161-c-scalar-float-32768,c,scalar,float,32768,65536,1250253675
6,r06-o162-rust-scalar-short-1048576,rust,scalar,short,1048576,2048,1250653507
6,r06-o163-cpp_unroll-u2-double-67108864,cpp_unroll,u2,double,67108864,32,1266199740
6,r06-o164-c-scalar-short-67108864,c,scalar,short,67108864,32,1266812303
6,r06-o165-cpp-scalar-int-32768,cpp,scalar,int,32768,65536,1275648145
6,r06-o166-rust-scalar-short-32768,rust,scalar,short,32768,65536,1281551157
6,r06-o167-go-scalar-double-1048576,go,scalar,double,1048576,2048,1291535281
6,r06-o168-go-scalar-double-262144,go,scalar,double,262144,8192,1297788258
6,r06-o169-rust-avx2-int-1048576,rust,avx2,int,1048576,2048,1305970751
6,r06-o170-c-scalar-string16-8388608,c,scalar,string16,8388608,256,1310083954
6,r06-o171-go-scalar-short-8388608,go,scalar,short,8388608,256,1315649881
6,r06-o172-cpp-avx2-float-262144,cpp,avx2,float,262144,8192,1335915972
6,r06-o173-rust-scalar-string16-262144,rust,scalar,string16,262144,8192,1336653340
6,r06-o174-c-avx2-float-32768,c,avx2,float,32768,65536,1341374744
6,r06-o175-rust-scalar-short-262144,rust,scalar,short,262144,8192,1341964065
6,r06-o176-clangpp-scalar-double-67108864,clangpp,scalar,double,67108864,32,1345541658
6,r06-o177-rust-avx2-float-32768,rust,avx2,float,32768,65536,1357079648
6,r06-o178-cpp-avx2-float-1048576,cpp,avx2,float,1048576,2048,1360932296
6,r06-o179-rust_unroll-u1-float-1048576,rust_unroll,u1,float,1048576,2048,1374296001
6,r06-o180-clangpp-scalar-int-8388608,clangpp,scalar,int,8388608,256,1392002351
6,r06-o181-c-scalar-string16-32768,c,scalar,string16,32768,65536,1395056330
6,r06-o182-cpp-avx2-double-8388608,cpp,avx2,double,8388608,256,1406984664
6,r06-o183-go-scalar-string16-262144,go,scalar,string16,262144,8192,1416018205
6,r06-o184-cpp-avx2-int-32768,cpp,avx2,int,32768,65536,1416524880
6,r06-o185-c-avx2-double-1048576,c,avx2,double,1048576,2048,1418386534
6,r06-o186-rust_unroll-u2-double-1048576,rust_unroll,u2,double,1048576,2048,1421757985
6,r06-o187-cpp-scalar-int-67108864,cpp,scalar,int,67108864,32,1422046028
6,r06-o188-cpp-avx2-short-262144,cpp,avx2,short,262144,8192,1431836536
6,r06-o189-rust_unroll-u1-float-262144,rust_unroll,u1,float,262144,8192,1432677802
6,r06-o190-cpp_unroll-u1-float-262144,cpp_unroll,u1,float,262144,8192,1434937093
6,r06-o191-c-avx2-int-8388608,c,avx2,int,8388608,256,1450574467
6,r06-o192-rust_unroll-u2-float-32768,rust_unroll,u2,float,32768,65536,1457408326
6,r06-o193-cpp_unroll-u8-float-8388608,cpp_unroll,u8,float,8388608,256,1466362033
6,r06-o194-rust-avx2-int-32768,rust,avx2,int,32768,65536,1484392898
6,r06-o195-clangpp-scalar-int-262144,clangpp,scalar,int,262144,8192,1485143459
6,r06-o196-rust_unroll-u8-double-262144,rust_unroll,u8,double,262144,8192,1498643001
6,r06-o197-cpp_native-scalar-float-8388608,cpp_native,scalar,float,8388608,256,1501506576
6,r06-o198-c-avx2-float-1048576,c,avx2,float,1048576,2048,1506544523
6,r06-o199-cpp-scalar-short-32768,cpp,scalar,short,32768,65536,1509115557
6,r06-o200-c-avx2-short-262144,c,avx2,short,262144,8192,1565929238
6,r06-o201-cpp-avx2-short-1048576,cpp,avx2,short,1048576,2048,1567734208
6,r06-o202-rust-scalar-short-67108864,rust,scalar,short,67108864,32,1567883448
6,r06-o203-c-avx2-double-262144,c,avx2,double,262144,8192,1606805023
6,r06-o204-go-scalar-string16-67108864,go,scalar,string16,67108864,32,1618436938
6,r06-o205-c-scalar-short-1048576,c,scalar,short,1048576,2048,1621914610
6,r06-o206-cpp_unroll-u2-float-1048576,cpp_unroll,u2,float,1048576,2048,1623863336
6,r06-o207-rust-scalar-double-8388608,rust,scalar,double,8388608,256,1628698219
6,r06-o208-rust_unroll-u8-float-8388608,rust_unroll,u8,float,8388608,256,1634869144
6,r06-o209-cpp-scalar-string16-1048576,cpp,scalar,string16,1048576,2048,1640913458
6,r06-o210-clangpp-scalar-float-1048576,clangpp,scalar,float,1048576,2048,1641377747
6,r06-o211-rust_unroll-u2-float-67108864,rust_unroll,u2,float,67108864,32,1642911056
6,r06-o212-rust_unroll-u8-double-8388608,rust_unroll,u8,double,8388608,256,1646641046
6,r06-o213-rust_unroll-u1-float-32768,rust_unroll,u1,float,32768,65536,1647200487
6,r06-o214-clangpp-scalar-short-8388608,clangpp,scalar,short,8388608,256,1648969821
6,r06-o215-cpp_native-scalar-float-67108864,cpp_native,scalar,float,67108864,32,1650843846
6,r06-o216-c-scalar-float-8388608,c,scalar,float,8388608,256,1651256362
6,r06-o217-clangpp-scalar-string16-1048576,clangpp,scalar,string16,1048576,2048,1655821007
6,r06-o218-rust-scalar-double-67108864,rust,scalar,double,67108864,32,1662896326
6,r06-o219-c-scalar-double-262144,c,scalar,double,262144,8192,1673204768
6,r06-o220-cpp-avx2-double-262144,cpp,avx2,double,262144,8192,1675648086
6,r06-o221-cpp_unroll-u8-float-32768,cpp_unroll,u8,float,32768,65536,1681551487
6,r06-o222-rust-avx2-short-32768,rust,avx2,short,32768,65536,1683230834
6,r06-o223-clangpp-scalar-float-8388608,clangpp,scalar,float,8388608,256,1683553019
6,r06-o224-clangpp-scalar-string16-32768,clangpp,scalar,string16,32768,65536,1695371746
6,r06-o225-cpp_unroll-u8-float-67108864,cpp_unroll,u8,float,67108864,32,1700689823
6,r06-o226-clangpp-scalar-double-8388608,clangpp,scalar,double,8388608,256,1706679232
6,r06-o227-clangpp-scalar-float-67108864,clangpp,scalar,float,67108864,32,1711610375
6,r06-o228-cpp-scalar-short-262144,cpp,scalar,short,262144,8192,1724262060
6,r06-o229-go-scalar-int-8388608,go,scalar,int,8388608,256,1729711427
6,r06-o230-cpp_native-scalar-short-1048576,cpp_native,scalar,short,1048576,2048,1731529073
6,r06-o231-cpp_unroll-u8-float-262144,cpp_unroll,u8,float,262144,8192,1732423318
6,r06-o232-rust_unroll-u1-float-67108864,rust_unroll,u1,float,67108864,32,1746186956
6,r06-o233-cpp-scalar-float-8388608,cpp,scalar,float,8388608,256,1747908567
6,r06-o234-rust_unroll-u8-float-262144,rust_unroll,u8,float,262144,8192,1753623214
6,r06-o235-c-avx2-double-67108864,c,avx2,double,67108864,32,1756992636
6,r06-o236-cpp-avx2-int-1048576,cpp,avx2,int,1048576,2048,1758973107
6,r06-o237-rust_unroll-u8-float-1048576,rust_unroll,u8,float,1048576,2048,1783249195
6,r06-o238-c-scalar-int-262144,c,scalar,int,262144,8192,1787441838
6,r06-o239-c-scalar-float-67108864,c,scalar,float,67108864,32,1792808050
6,r06-o240-rust_unroll-u2-double-32768,rust_unroll,u2,double,32768,65536,1798247836
6,r06-o241-cpp_native-scalar-short-67108864,cpp_native,scalar,short,67108864,32,1804624383
6,r06-o242-rust_unroll-u2-float-8388608,rust_unroll,u2,float,8388608,256,1828360265
6,r06-o243-cpp-scalar-short-1048576,cpp,scalar,short,1048576,2048,1830191481
6,r06-o244-c-avx2-short-1048576,c,avx2,short,1048576,2048,1840840392
6,r06-o245-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,1841321625
6,r06-o246-clangpp-scalar-double-1048576,clangpp,scalar,double,1048576,2048,1846023350
6,r06-o247-cpp_native-scalar-float-32768,cpp_native,scalar,float,32768,65536,1847298149
6,r06-o248-go-scalar-int-1048576,go,scalar,int,1048576,2048,1861728116
6,r06-o249-rust-avx2-double-8388608,rust,avx2,double,8388608,256,1865497610
6,r06-o250-c-avx2-int-32768,c,avx2,int,32768,65536,1883359353
6,r06-o251-cpp_native-scalar-double-67108864,cpp_native,scalar,double,67108864,32,1883710959
6,r06-o252-cpp_unroll-u1-double-262144,cpp_unroll,u1,double,262144,8192,1896432922
6,r06-o253-cpp_native-scalar-double-32768,cpp_native,scalar,double,32768,65536,1905350119
6,r06-o254-rust_unroll-u1-double-67108864,rust_unroll,u1,double,67108864,32,1913647114
6,r06-o255-c-scalar-short-262144,c,scalar,short,262144,8192,1920583600
6,r06-o256-cpp_unroll-u1-double-1048576,cpp_unroll,u1,double,1048576,2048,1928157193
6,r06-o257-rust_unroll-u2-double-262144,rust_unroll,u2,double,262144,8192,1932279816
6,r06-o258-cpp_native-scalar-string16-1048576,cpp_native,scalar,string16,1048576,2048,1943389809
6,r06-o259-cpp_native-scalar-float-1048576,cpp_native,scalar,float,1048576,2048,1949275911
6,r06-o260-rust_unroll-u1-double-8388608,rust_unroll,u1,double,8388608,256,1951775781
6,r06-o261-rust-scalar-int-67108864,rust,scalar,int,67108864,32,1960353086
6,r06-o262-c-avx2-int-67108864,c,avx2,int,67108864,32,1975786122
6,r06-o263-cpp-scalar-string16-262144,cpp,scalar,string16,262144,8192,1977706676
6,r06-o264-c-avx2-string16-262144,c,avx2,string16,262144,8192,1980933738
6,r06-o265-cpp-scalar-short-8388608,cpp,scalar,short,8388608,256,1990709065
6,r06-o266-cpp-scalar-float-32768,cpp,scalar,float,32768,65536,2003036347
6,r06-o267-clangpp-scalar-double-32768,clangpp,scalar,double,32768,65536,2006604262
6,r06-o268-cpp-scalar-int-262144,cpp,scalar,int,262144,8192,2012996864
6,r06-o269-cpp-scalar-string16-32768,cpp,scalar,string16,32768,65536,2018064333
6,r06-o270-rust-avx2-float-8388608,rust,avx2,float,8388608,256,2035909621
6,r06-o271-go-scalar-short-262144,go,scalar,short,262144,8192,2036128247
6,r06-o272-cpp-avx2-float-8388608,cpp,avx2,float,8388608,256,2038098486
6,r06-o273-rust-scalar-int-32768,rust,scalar,int,32768,65536,2038580132
6,r06-o274-clangpp-scalar-int-1048576,clangpp,scalar,int,1048576,2048,2060805235
6,r06-o275-go-scalar-short-1048576,go,scalar,short,1048576,2048,2062538688
6,r06-o276-cpp-scalar-double-262144,cpp,scalar,double,262144,8192,2074798242
6,r06-o277-rust-scalar-float-67108864,rust,scalar,float,67108864,32,2102801250
6,r06-o278-c-scalar-string16-67108864,c,scalar,string16,67108864,32,2111590325
6,r06-o279-cpp_unroll-u2-double-8388608,cpp_unroll,u2,double,8388608,256,2115878860
6,r06-o280-c-scalar-string16-262144,c,scalar,string16,262144,8192,2119386451
6,r06-o281-cpp_unroll-u1-double-8388608,cpp_unroll,u1,double,8388608,256,2134602323
6,r06-o282-cpp-scalar-double-8388608,cpp,scalar,double,8388608,256,2138600923
6,r06-o283-cpp_unroll-u1-double-32768,cpp_unroll,u1,double,32768,65536,2141072164
6,r06-o284-cpp_unroll-u8-double-262144,cpp_unroll,u8,double,262144,8192,2141144152
6,r06-o285-go-scalar-double-32768,go,scalar,double,32768,65536,2145953450
7,r07-o001-rust_unroll-u2-double-1048576,rust_unroll,u2,double,1048576,2048,0003999898
7,r07-o002-clangpp-scalar-float-8388608,clangpp,scalar,float,8388608,256,0005679401
7,r07-o003-c-scalar-string16-1048576,c,scalar,string16,1048576,2048,0009230720
7,r07-o004-go-scalar-string16-67108864,go,scalar,string16,67108864,32,0011109644
7,r07-o005-rust-scalar-int-262144,rust,scalar,int,262144,8192,0033405773
7,r07-o006-cpp_unroll-u8-float-262144,cpp_unroll,u8,float,262144,8192,0043425509
7,r07-o007-cpp-scalar-short-8388608,cpp,scalar,short,8388608,256,0070918144
7,r07-o008-rust_unroll-u1-float-67108864,rust_unroll,u1,float,67108864,32,0079103405
7,r07-o009-rust_unroll-u1-float-8388608,rust_unroll,u1,float,8388608,256,0101256487
7,r07-o010-cpp_unroll-u1-double-262144,cpp_unroll,u1,double,262144,8192,0101961926
7,r07-o011-c-avx2-string16-262144,c,avx2,string16,262144,8192,0102058182
7,r07-o012-cpp_unroll-u2-double-32768,cpp_unroll,u2,double,32768,65536,0115787121
7,r07-o013-go-scalar-string16-1048576,go,scalar,string16,1048576,2048,0118315609
7,r07-o014-cpp_native-scalar-float-1048576,cpp_native,scalar,float,1048576,2048,0120147622
7,r07-o015-go-scalar-short-67108864,go,scalar,short,67108864,32,0122028153
7,r07-o016-c-avx2-string16-1048576,c,avx2,string16,1048576,2048,0123017104
7,r07-o017-cpp-avx2-double-67108864,cpp,avx2,double,67108864,32,0129919726
7,r07-o018-cpp_unroll-u8-double-1048576,cpp_unroll,u8,double,1048576,2048,0139487985
7,r07-o019-rust-avx2-string16-262144,rust,avx2,string16,262144,8192,0161291578
7,r07-o020-rust_unroll-u8-double-1048576,rust_unroll,u8,double,1048576,2048,0164060390
7,r07-o021-cpp_unroll-u2-float-1048576,cpp_unroll,u2,float,1048576,2048,0165532691
7,r07-o022-c-avx2-double-262144,c,avx2,double,262144,8192,0173175204
7,r07-o023-rust_unroll-u2-float-32768,rust_unroll,u2,float,32768,65536,0174538389
7,r07-o024-rust_unroll-u8-double-32768,rust_unroll,u8,double,32768,65536,0178893825
7,r07-o025-c-scalar-string16-32768,c,scalar,string16,32768,65536,0179959582
7,r07-o026-cpp_native-scalar-int-262144,cpp_native,scalar,int,262144,8192,0184547292
7,r07-o027-cpp-avx2-string16-67108864,cpp,avx2,string16,67108864,32,0197742266
7,r07-o028-cpp-scalar-short-67108864,cpp,scalar,short,67108864,32,0200795706
7,r07-o029-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,0209252979
7,r07-o030-c-avx2-double-67108864,c,avx2,double,67108864,32,0218560824
7,r07-o031-cpp_native-scalar-short-8388608,cpp_native,scalar,short,8388608,256,0221934283
