sample_id,event,value,unit,time_enabled,time_running
r12-o226-cpp_unroll-u1-double-67108864,ref-cycles,849972222,count,387309824,387309824
r12-o227-cpp_native-scalar-int-1048576,cycles,701536747,count,319647305,319647305
r12-o227-cpp_native-scalar-int-1048576,instructions,2147498256,count,319647305,319647305
r12-o227-cpp_native-scalar-int-1048576,ref-cycles,701536748,count,319647305,319647305
r12-o228-cpp_native-scalar-float-1048576,cycles,1610753947,count,733911014,733911014
r12-o228-cpp_native-scalar-float-1048576,instructions,1342198035,count,733911014,733911014
r12-o228-cpp_native-scalar-float-1048576,ref-cycles,1610753914,count,733911014,733911014
r12-o229-cpp_native-scalar-short-32768,cycles,1370959318,count,624635257,624635257
r12-o229-cpp_native-scalar-short-32768,instructions,4295426320,count,624635257,624635257
r12-o229-cpp_native-scalar-short-32768,ref-cycles,1370959326,count,624635257,624635257
r12-o230-cpp_native-scalar-double-1048576,cycles,805468540,count,367026250,367026250
r12-o230-cpp_native-scalar-double-1048576,instructions,671109395,count,367026250,367026250
r12-o230-cpp_native-scalar-double-1048576,ref-cycles,805468532,count,367026250,367026250
r12-o231-cpp-avx2-double-67108864,cycles,359821539,count,163976526,163976526
r12-o231-cpp-avx2-double-67108864,instructions,268436513,count,163976526,163976526
r12-o231-cpp-avx2-double-67108864,ref-cycles,359821528,count,163976526,163976526
r12-o232-c-scalar-float-67108864,cycles,1680146146,count,765534457,765534457
r12-o232-c-scalar-float-67108864,instructions,2147484230,count,765534457,765534457
r12-o232-c-scalar-float-67108864,ref-cycles,1680146116,count,765534457,765534457
r12-o233-rust-avx2-short-8388608,cycles,288951863,count,131676864,131676864
r12-o233-rust-avx2-short-8388608,instructions,402664472,count,131676864,131676864
r12-o233-rust-avx2-short-8388608,ref-cycles,288951850,count,131676864,131676864
r12-o234-rust-scalar-float-32768,cycles,1611573450,count,734283221,734283221
r12-o234-rust-scalar-float-32768,instructions,2147811614,count,734283221,734283221
r12-o234-rust-scalar-float-32768,ref-cycles,1611573436,count,734283221,734283221
r12-o235-go-scalar-short-262144,cycles,1607983363,count,733998855,733998855
r12-o235-go-scalar-short-262144,instructions,5368835432,count,733998855,733998855
r12-o235-go-scalar-short-262144,ref-cycles,1607984246,count,733998855,733998855
r12-o236-rust_unroll-u8-float-32768,cycles,1610871209,count,733937254,733937254
r12-o236-rust_unroll-u8-float-32768,instructions,2416509208,count,733937254,733937254
r12-o236-rust_unroll-u8-float-32768,ref-cycles,1610871196,count,733937254,733937254
r12-o237-clangpp-scalar-short-67108864,cycles,1173991987,count,534928908,534928908
r12-o237-clangpp-scalar-short-67108864,instructions,1476396431,count,534928908,534928908
r12-o237-clangpp-scalar-short-67108864,ref-cycles,1173991962,count,534928908,534928908
r12-o238-cpp-scalar-int-8388608,cycles,766190892,count,349104829,349104829
r12-o238-cpp-scalar-int-8388608,instructions,2147485257,count,349104829,349104829
r12-o238-cpp-scalar-int-8388608,ref-cycles,766190898,count,349104829,349104829
r12-o239-rust-scalar-float-262144,cycles,1610653089,count,733862463,733862463
r12-o239-rust-scalar-float-262144,instructions,2147524894,count,733862463,733862463
r12-o239-rust-scalar-float-262144,ref-cycles,1610653088,count,733862463,733862463
r12-o240-c-avx2-string16-1048576,cycles,190933893,count,87016034,87016034
r12-o240-c-avx2-string16-1048576,instructions,469809541,count,87016034,87016034
r12-o240-c-avx2-string16-1048576,ref-cycles,190933864,count,87016034,87016034
r12-o241-go-scalar-string16-32768,cycles,4969465722,count,2267396506,2267396506
r12-o241-go-scalar-string16-32768,instructions,12617298391,count,2267396506,2267396506
r12-o241-go-scalar-string16-32768,ref-cycles,4969467558,count,2267396506,2267396506
r12-o242-cpp-scalar-short-1048576,cycles,1396523249,count,636306109,636306109
r12-o242-cpp-scalar-short-1048576,instructions,4294977839,count,636306109,636306109
r12-o242-cpp-scalar-short-1048576,ref-cycles,1396523260,count,636306109,636306109
r12-o243-c-scalar-string16-1048576,cycles,2018317573,count,919595203,919595203
r12-o243-c-scalar-string16-1048576,instructions,4831854975,count,919595203,919595203
r12-o243-c-scalar-string16-1048576,ref-cycles,2018317576,count,919595203,919595203
r12-o244-cpp-avx2-int-32768,cycles,79871201,count,36415753,36415753
r12-o244-cpp-avx2-int-32768,instructions,270205297,count,36415753,36415753
r12-o244-cpp-avx2-int-32768,ref-cycles,79871220,count,36415753,36415753
r12-o245-cpp_unroll-u1-double-262144,cycles,805336443,count,366935588,366935588
r12-o245-cpp_unroll-u1-double-262144,instructions,1073799441,count,366935588,366935588
r12-o245-cpp_unroll-u1-double-262144,ref-cycles,805336444,count,366935588,366935588
r12-o246-rust-avx2-int-67108864,cycles,363730302,count,165748584,165748584
r12-o246-rust-avx2-int-67108864,instructions,402654329,count,165748584,165748584
r12-o246-rust-avx2-int-67108864,ref-cycles,363730290,count,165748584,165748584
r12-o247-cpp_native-scalar-string16-67108864,cycles,1558601556,count,710128953,710128953
r12-o247-cpp_native-scalar-string16-67108864,instructions,4697620975,count,710128953,710128953
r12-o247-cpp_native-scalar-string16-67108864,ref-cycles,1558601550,count,710128953,710128953
r12-o248-go-scalar-short-67108864,cycles,1708986127,count,780472391,780472391
r12-o248-go-scalar-short-67108864,instructions,5368772436,count,780472391,780472391
r12-o248-go-scalar-short-67108864,ref-cycles,1708986246,count,780472391,780472391
r12-o249-cpp_unroll-u1-double-1048576,cycles,805477741,count,367002078,367002078
r12-o249-cpp_unroll-u1-double-1048576,instructions,1073756433,count,367002078,367002078
r12-o249-cpp_unroll-u1-double-1048576,ref-cycles,805477728,count,367002078,367002078
r12-o250-c-scalar-string16-8388608,cycles,2090917727,count,952676366,952676366
r12-o250-c-scalar-string16-8388608,instructions,4831840640,count,952676366,952676366
r12-o250-c-scalar-string16-8388608,ref-cycles,2090917752,count,952676366,952676366
r12-o251-cpp_unroll-u8-double-1048576,cycles,805353469,count,366972230,366972230
r12-o251-cpp_unroll-u8-double-1048576,instructions,369117471,count,366972230,366972230
r12-o251-cpp_unroll-u8-double-1048576,ref-cycles,805353472,count,366972230,366972230
r12-o252-cpp_unroll-u8-float-67108864,cycles,1640005809,count,747247210,747247210
r12-o252-cpp_unroll-u8-float-67108864,instructions,872415860,count,747247210,747247210
r12-o252-cpp_unroll-u8-float-67108864,ref-cycles,1640005818,count,747247210,747247210
r12-o253-c-avx2-float-262144,cycles,203176162,count,92601050,92601050
r12-o253-c-avx2-float-262144,instructions,268829031,count,92601050,92601050
r12-o253-c-avx2-float-262144,ref-cycles,203176204,count,92601050,92601050
r12-o254-cpp-avx2-double-32768,cycles,198208354,count,90337147,90337147
r12-o254-cpp-avx2-double-32768,instructions,269812097,count,90337147,90337147
r12-o254-cpp-avx2-double-32768,ref-cycles,198208362,count,90337147,90337147
r12-o255-cpp_unroll-u8-float-8388608,cycles,1632011666,count,743603501,743603501
r12-o255-cpp_unroll-u8-float-8388608,instructions,872418324,count,743603501,743603501
r12-o255-cpp_unroll-u8-float-8388608,ref-cycles,1632011656,count,743603501,743603501
r12-o256-clangpp-scalar-double-8388608,cycles,841415916,count,383378418,383378418
r12-o256-clangpp-scalar-double-8388608,instructions,369102266,count,383378418,383378418
r12-o256-clangpp-scalar-double-8388608,ref-cycles,841415894,count,383378418,383378418
r12-o257-cpp-avx2-string16-1048576,cycles,190913954,count,87006845,87006845
r12-o257-cpp-avx2-string16-1048576,instructions,469809541,count,87006845,87006845
r12-o257-cpp-avx2-string16-1048576,ref-cycles,190913976,count,87006845,87006845
r12-o258-c-avx2-short-67108864,cycles,353660992,count,161160254,161160254
r12-o258-c-avx2-short-67108864,instructions,268437206,count,161160254,161160254
r12-o258-c-avx2-short-67108864,ref-cycles,353660978,count,161160254,161160254
r12-o259-go-scalar-float-32768,cycles,1610874690,count,735230170,735230170
r12-o259-go-scalar-float-32768,instructions,2684942869,count,735230170,735230170
r12-o259-go-scalar-float-32768,ref-cycles,1610875618,count,735230170,735230170
r12-o260-cpp-avx2-double-262144,cycles,202625396,count,92348004,92348004
r12-o260-cpp-avx2-double-262144,instructions,268607873,count,92348004,92348004
r12-o260-cpp-avx2-double-262144,ref-cycles,202625412,count,92348004,92348004
r12-o261-rust_unroll-u2-float-262144,cycles,1610719815,count,733894684,733894684
r12-o261-rust_unroll-u2-float-262144,instructions,3221307672,count,733894684,733894684
r12-o261-rust_unroll-u2-float-262144,ref-cycles,1610719836,count,733894684,733894684
r12-o262-c-scalar-double-67108864,cycles,879717477,count,400829883,400829883
r12-o262-c-scalar-double-67108864,instructions,1073742431,count,400829883,400829883
r12-o262-c-scalar-double-67108864,ref-cycles,879717476,count,400829883,400829883
r12-o263-go-scalar-short-8388608,cycles,1692440026,count,774220564,774220564
r12-o263-go-scalar-short-8388608,instructions,5369175063,count,774220564,774220564
r12-o263-go-scalar-short-8388608,ref-cycles,1692440574,count,774220564,774220564
r12-o264-cpp_native-scalar-float-32768,cycles,1610781073,count,733921882,733921882
r12-o264-cpp_native-scalar-float-32768,instructions,1342832915,count,733921882,733921882
r12-o264-cpp_native-scalar-float-32768,ref-cycles,1610781062,count,733921882,733921882
r12-o265-go-scalar-string16-8388608,cycles,5036263885,count,2300781308,2300781308
r12-o265-go-scalar-string16-8388608,instructions,12617046656,count,2300781308,2300781308
r12-o265-go-scalar-string16-8388608,ref-cycles,5036264970,count,2300781308,2300781308
r12-o266-clangpp-scalar-float-1048576,cycles,1610876937,count,733968547,733968547
r12-o266-clangpp-scalar-float-1048576,instructions,738217123,count,733968547,733968547
r12-o266-clangpp-scalar-float-1048576,ref-cycles,1610876938,count,733968547,733968547
r12-o267-cpp-scalar-double-32768,cycles,805361692,count,366949225,366949225
r12-o267-cpp-scalar-double-32768,instructions,1074200959,count,366949225,366949225
r12-o267-cpp-scalar-double-32768,ref-cycles,805361678,count,366949225,366949225
r12-o268-c-scalar-double-1048576,cycles,805700271,count,367131845,367131845
r12-o268-c-scalar-double-1048576,instructions,1073756546,count,367131845,367131845
r12-o268-c-scalar-double-1048576,ref-cycles,805700280,count,367131845,367131845
r12-o269-go-scalar-float-8388608,cycles,1665824934,count,761873598,761873598
r12-o269-go-scalar-float-8388608,instructions,2684823251,count,761873598,761873598
r12-o269-go-scalar-float-8388608,ref-cycles,1665824930,count,761873598,761873598
r12-o270-clangpp-scalar-string16-67108864,cycles,1559309620,count,710477628,710477628
r12-o270-clangpp-scalar-string16-67108864,instructions,4697621879,count,710477628,710477628
r12-o270-clangpp-scalar-string16-67108864,ref-cycles,1559309620,count,710477628,710477628
r12-o271-cpp_unroll-u1-float-8388608,cycles,1655290135,count,754208209,754208209
r12-o271-cpp_unroll-u1-float-8388608,instructions,2147485715,count,754208209,754208209
r12-o271-cpp_unroll-u1-float-8388608,ref-cycles,1655290120,count,754208209,754208209
r12-o272-c-avx2-double-32768,cycles,198192582,count,90329365,90329365
r12-o272-c-avx2-double-32768,instructions,269812097,count,90329365,90329365
r12-o272-c-avx2-double-32768,ref-cycles,198192566,count,90329365,90329365
r12-o273-c-avx2-float-32768,cycles,199153552,count,90766304,90766304
r12-o273-c-avx2-float-32768,instructions,271581543,count,90766304,90766304
r12-o273-c-avx2-float-32768,ref-cycles,199153570,count,90766304,90766304
r12-o274-clangpp-scalar-string16-32768,cycles,1221857613,count,556728303,556728303
r12-o274-clangpp-scalar-string16-32768,instructions,4698014903,count,556728303,556728303
r12-o274-clangpp-scalar-string16-32768,ref-cycles,1221857648,count,556728303,556728303
r12-o275-cpp_native-scalar-string16-8388608,cycles,1539184772,count,701280535,701280535
r12-o275-cpp_native-scalar-string16-8388608,instructions,4697622543,count,701280535,701280535
r12-o275-cpp_native-scalar-string16-8388608,ref-cycles,1539184790,count,701280535,701280535
r12-o276-cpp_unroll-u2-double-32768,cycles,805460033,count,367018506,367018506
r12-o276-cpp_unroll-u2-double-32768,instructions,671678750,count,367018506,367018506
r12-o276-cpp_unroll-u2-double-32768,ref-cycles,805460018,count,367018506,367018506
r12-o277-cpp-avx2-int-8388608,cycles,259872582,count,118428132,118428132
r12-o277-cpp-avx2-int-8388608,instructions,268442737,count,118428132,118428132
r12-o277-cpp-avx2-int-8388608,ref-cycles,259872580,count,118428132,118428132
r12-o278-rust_unroll-u2-double-67108864,cycles,881369821,count,401583695,401583695
r12-o278-rust_unroll-u2-double-67108864,instructions,1610613333,count,401583695,401583695
r12-o278-rust_unroll-u2-double-67108864,ref-cycles,881369830,count,401583695,401583695
r12-o279-c-avx2-short-1048576,cycles,168788294,count,76927631,76927631
r12-o279-c-avx2-short-1048576,instructions,268523894,count,76927631,76927631
r12-o279-c-avx2-short-1048576,ref-cycles,168788290,count,76927631,76927631
r12-o280-clangpp-scalar-float-67108864,cycles,1656794524,count,754893297,754893297
r12-o280-clangpp-scalar-float-67108864,instructions,738198979,count,754893297,754893297
r12-o280-clangpp-scalar-float-67108864,ref-cycles,1656794546,count,754893297,754893297
r12-o281-rust-scalar-float-8388608,cycles,1655057148,count,754098055,754098055
r12-o281-rust-scalar-float-8388608,instructions,2147485214,count,754098055,754098055
r12-o281-rust-scalar-float-8388608,ref-cycles,1655057184,count,754098055,754098055
r12-o282-cpp-avx2-short-1048576,cycles,168618500,count,76849792,76849792
r12-o282-cpp-avx2-short-1048576,instructions,268523894,count,76849792,76849792
r12-o282-cpp-avx2-short-1048576,ref-cycles,168618494,count,76849792,76849792
r12-o283-clangpp-scalar-int-262144,cycles,538247516,count,245250994,245250994
r12-o283-clangpp-scalar-int-262144,instructions,738272391,count,245250994,245250994
r12-o283-clangpp-scalar-int-262144,ref-cycles,538247534,count,245250994,245250994
r12-o284-cpp_unroll-u2-double-67108864,cycles,853485254,count,388912058,388912058
r12-o284-cpp_unroll-u2-double-67108864,instructions,671089214,count,388912058,388912058
r12-o284-cpp_unroll-u2-double-67108864,ref-cycles,853485270,count,388912058,388912058
r12-o285-go-scalar-double-1048576,cycles,805936954,count,368194851,368194851
r12-o285-go-scalar-double-1048576,instructions,1342227959,count,368194851,368194851
r12-o285-go-scalar-double-1048576,ref-cycles,805937418,count,368194851,368194851
r13-o001-c-avx2-short-1048576,cycles,168820440,count,76943622,76943622
r13-o001-c-avx2-short-1048576,instructions,268523894,count,76943622,76943622
r13-o001-c-avx2-short-1048576,ref-cycles,168820410,count,76943622,76943622
r13-o002-cpp-avx2-short-67108864,cycles,354584069,count,161580632,161580632
r13-o002-cpp-avx2-short-67108864,instructions,268437206,count,161580632,161580632
r13-o002-cpp-avx2-short-67108864,ref-cycles,354584054,count,161580632,161580632
r13-o003-cpp_unroll-u2-float-1048576,cycles,1610857916,count,733954865,733954865
r13-o003-cpp_unroll-u2-float-1048576,instructions,1610633492,count,733954865,733954865
r13-o003-cpp_unroll-u2-float-1048576,ref-cycles,1610857930,count,733954865,733954865
r13-o004-rust-scalar-short-32768,cycles,1368685690,count,623621931,623621931
r13-o004-rust-scalar-short-32768,instructions,4295295262,count,623621931,623621931
r13-o004-rust-scalar-short-32768,ref-cycles,1368685692,count,623621931,623621931
r13-o005-cpp_unroll-u8-float-1048576,cycles,1610789855,count,733928233,733928233
r13-o005-cpp_unroll-u8-float-1048576,instructions,872438036,count,733928233,733928233
r13-o005-cpp_unroll-u8-float-1048576,ref-cycles,1610789840,count,733928233,733928233
r13-o006-clangpp-scalar-double-1048576,cycles,805414899,count,366974006,366974006
r13-o006-clangpp-scalar-double-1048576,instructions,369118394,count,366974006,366974006
r13-o006-clangpp-scalar-double-1048576,ref-cycles,805414874,count,366974006,366974006
r13-o007-rust-avx2-string16-67108864,cycles,373285303,count,170102408,170102408
r13-o007-rust-avx2-string16-67108864,instructions,536871832,count,170102408,170102408
